CLUES,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,REGION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,MUNICIPIO,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,NOMBRE TIPO ESTABLECIMIENTO,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,REFERENCIAS DEL DOMICILIO,TELEFONO 1 DEL ESTABLECIMIENTO,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,OBSERVACIONES AL REGISTRO,LATITUD,LONGITUD
CSIMB003523,TS´AKIBILJOK,TS´AKIBILJOK,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TENEJAPA,TZ'AQUIVILJOK,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,TZAQUIVILJOK,29489,NO DISPONIBLE,9361151034,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.854884,-92.458335
CSIMB003535,CALLEJÓN,CALLEJÓN,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAMULA,CALLEJON,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,24,CARRETERA,LARRAINZAR KM. 25,SIN NÚMERO,,7,COLONIA,EL CALLEJON,29336,NO DISPONIBLE,9671481850,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.870913,-92.712424
CSIMB003540,NUEVA PALESTINA,NUEVA PALESTINA,ACALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHIAPA DE CORZO,NUEVA PALESTINA (NANDAYACUTI),1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,7,COLONIA,NUEVA PALESTINA,29160,NO DISPONIBLE,9612027653,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.66341,-92.974
CSIMB003552,FRANCISCO SARABIA,FRANCISCO SARABIA,ACALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHIAPA DE CORZO,FRANCISCO SARABIA,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,5,CALLE,2DA ORIENTE NORTE,35,,7,COLONIA,FRANCISCO SARABIA,29160,NO DISPONIBLE,9611788819,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.556067,-93.005747
CSIMB003564,UNIÓN AGRARISTA,UNIÓN AGRARISTA,CINTALAPA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,JIQUIPILAS,UNION AGRARISTA,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,22,NINGUNO,SIN NOMBRE,SIN NÚMERO,,7,COLONIA,UNION AGRARISTA,30446,NO DISPONIBLE,9611753596,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.477195,-93.679676
CSIMB003576,CHIAPILLA,CHIAPILLA,ACALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHIAPILLA,CHIAPILLA,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,3,AVENIDA,BELISARIO DOMINGUEZ,SIN NÚMERO,,3,BARRIO,GUADALUPE,29390,NO DISPONIBLE,9191467264,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.5775778,-92.7147468
CSIMB003581,IGNACIO ZARAGOZA,IGNACIO ZARAGOZA,TUXTLA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,OCOZOCOAUTLA DE ESPINOSA,IGNACIO ZARAGOZA (EL MORRO),1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,7,COLONIA,IGNACIO ZARAGOZA (EL MORRO),29140,NO DISPONIBLE,9671391548,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.599083,-93.35168
CSIMB003593,VICENTE GUERRERO,VICENTE GUERRERO,CINTALAPA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,JIQUIPILAS,VICENTE GUERRERO,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,5,CALLE,1A PONIENTE SUR,SIN NÚMERO,,7,COLONIA,VICENTE GUERRERO,30430,NO DISPONIBLE,9671420988,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.661362,-93.580729
CSIMB003605,UNIDAD DE ATENCIÓN A LA SALUD MENTAL SAN AGUSTÍN,UNIDAD DE ATENCIÓN A LA SALUD MENTAL SAN AGUSTÍN,TUXTLA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TUXTLA GUTIERREZ,EL JOBO,1,TUXTLA GUTIERREZ,DE HOSPITALIZACIÓN,24,CARRETERA,tuxtla-villaflores km. 8.5,SIN NÚMERO,,7,COLONIA,SIN NOMBRE,29100,KM. 8.5 CARRETERA TUXTLA-VILLAFLORES (POBLADO EL JOBO),9621038250,SEGUNDO NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.682003,-93.103124
CSIMB003610,CENTRO DE SALUD URBANO DE TONALÁ,CENTRO DE SALUD URBANO DE TONALÁ,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TONALA,TONALA,8,TONALÁ,DE CONSULTA EXTERNA,3,AVENIDA,GALEANA,SIN NÚMERO,,7,COLONIA,SAN MIGUEL,30500,ENTRE CALLE GUERRERO Y CALLE GIRASOLES,9611815776,PRIMER NIVEL,2,URBANO,2,SUSTITUCION DE OBRA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.0921931,-93.7691489
CSIMB003622,HOSPITAL GENERAL DE REFORMA,HOSPITAL GENERAL DE REFORMA,PICHUCALCO,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,REFORMA,REFORMA,5,PICHUCALCO,DE HOSPITALIZACIÓN,4,BOULEVARD,JOAQUÍN MIGUEL GUTIÉRREZ,SIN NÚMERO,,7,COLONIA,LUIS DONALDO COLOSIO,29500,,9612143108,SEGUNDO NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.853378,-93.157189
CSIMB003634,CENTRO DE SALUD CINTALAPA,CENTRO DE SALUD CIUDAD DE CINTALAPA,CINTALAPA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CINTALAPA DE FIGUEROA,CINTALAPA DE FIGUEROA,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,24,CARRETERA,PANAMERICANA KM 1005,SIN NÚMERO,,5,CIUDAD,ABSALON CASTELLANOS,30400,,9613320949,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.6751615,-93.737113
CSIMB003646,"HOSPITAL BÁSICO COMUNITARIO 12 CAMAS ""BERRIOZABAL""","HOSPITAL BÁSICO COMUNITARIO 12 CAMAS ""BERRIOZABAL""",TUXTLA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,BERRIOZABAL,BERRIOZABAL,1,TUXTLA GUTIERREZ,DE HOSPITALIZACIÓN,5,CALLE,12A. PONIENTE NORTE,867,,3,BARRIO,PÉNJAMO,29130,,9611748875,SEGUNDO NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.807813,-93.279999
CSIMB003651,"CENTRO DE SALUD TUXTLA GUTIERREZ, CHIAPAS","CENTRO DE SALUD TUXTLA GUTIERREZ, CHIAPAS",TUXTLA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TUXTLA GUTIERREZ,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,4,BOULEVARD,LAS TORRES,5019,,7,COLONIA,LAS TORRES,29045,"LIBRAMIENTO NORTE, ESQUINA CON BLVD LAS TORRES",9926870278,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.746977,-93.072583
CSIMB003663,CENTRO DE SALUD JALTENANGO DE LA PAZ,CENTRO DE SALUD JALTENANGO DE LA PAZ,VILLAFLORES,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ANGEL ALBINO CORZO,JALTENANGO DE LA PAZ (ANGEL ALBINO CORZO),4,VILLAFLORES,DE CONSULTA EXTERNA,5,CALLE,CUARTA ORIENTE NORTE,SIN NÚMERO,,3,BARRIO,JALTENANGO DE LA PAZ CENTRO,30370,A UN LADO DEL ALBERGUE Y ATRÁS DEL H.B.C. ÁNGEL ALBINO CORZO,9611247407,PRIMER NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.872811,-92.717821
CSIMB003675,"HOSPITAL GENERAL YAJALÓN ""DR. JOSE MANUEL VELASCO SILES""","HOSPITAL GENERAL YAJALÓN ""DR. JOSE MANUEL VELASCO SILES""",YAJALON,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,YAJALON,YAJALON,6,PALENQUE,DE HOSPITALIZACIÓN,5,CALLE,CHITALTIC,SIN NÚMERO,,3,BARRIO,EL CAMPO,29930,,9616687094,SEGUNDO NIVEL,2,URBANO,2,SUSTITUCION DE OBRA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.178397,-92.33807
CSIMB003680,HOSPITAL GENERAL TAPACHULA,HOSPITAL GENERAL DE TAPACHULA,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,DE HOSPITALIZACIÓN,24,CARRETERA,KM 10.5 DE LA CARRETERA FEDERAL TAPACHULA- PUERTO MADERO,SIN NÚMERO,,16,FRACCIONAMIENTO,SANTA TERESA,30825,,9621392052,SEGUNDO NIVEL,2,URBANO,2,SUSTITUCION DE OBRA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.8425185,-92.3183761
CSIMB003692,HOSPITAL BASICO COMUNITARIO SIMOJOVEL,HOSPITAL BASICO COMUNITARIO SIMOJOVEL,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SIMOJOVEL,SIMOJOVEL DE ALLENDE,5,PICHUCALCO,DE HOSPITALIZACIÓN,5,CALLE,MIGUEL HIDALGO,SIN NÚMERO,,7,COLONIA,24 DE FEBRERO,29820,,9211783952,SEGUNDO NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.134392,-92.719602
CSIMB003704,HOSPITAL BÁSICO COMUNITARIO LAS ROSAS,HOSPITAL BÁSICO COMUNITARIO LAS ROSAS,COMITAN,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,LAS ROSAS,LAS ROSAS,2,SAN CRISTÓBAL DE LAS CASAS,DE HOSPITALIZACIÓN,24,CARRETERA,PUJILTIC- TEOPISCA,SIN NÚMERO,,3,BARRIO,SAN JOSÉ,30352,,9615792138,SEGUNDO NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.365531,-92.377345
CSIMB003716,HOSPITAL BASICO COMUNITARIO DE CHIAPA DE CORZO,HOSPITAL BASICO COMUNITARIO DE CHIAPA DE CORZO,ACALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHIAPA DE CORZO,CHIAPA DE CORZO,1,TUXTLA GUTIERREZ,DE HOSPITALIZACIÓN,5,CALLE,FLOR DE NIPE,161,,7,COLONIA,ANGEL ALBINO CORZO,29160,,9612698669,SEGUNDO NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.720225,-93.012051
CSIMB003721,CENTRO DE SALUD LA PIMIENTA,CENTRO DE SALUD LA PIMIENTA,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SIMOJOVEL,LA PIMIENTA,5,PICHUCALCO,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,3,BARRIO,CENTRO,29824,,9931062418,PRIMER NIVEL,1,RURAL,5,OTRA,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.141822,-92.762998
CSIMB003733,"CENTRO DE SALUD CON SERVICIOS AMPLIADOS DR MANUEL VELASCO SUAREZ, NICOLAS RUIZ, CHIAPAS","CENTRO DE SALUD CON SERVICIOS AMPLIADOS DR MANUEL VELASCO SUAREZ, NICOLAS RUIZ, CHIAPAS",ACALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,NICOLAS RUIZ,NICOLAS RUIZ,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,4,BOULEVARD,NICOLAS RUIZ,16,,25,PUEBLO,NICOLAS RUIZ,30340,,9613595856,PRIMER NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.4339471,-92.584672
CSIMB003745,SABANILLA,SABANILLA,YAJALON,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SABANILLA,SABANILLA,6,PALENQUE,DE CONSULTA EXTERNA,3,AVENIDA,CENTRAL PONIENTE,SIN NÚMERO,,3,BARRIO,SANTA ROSA,29800,,9931047777,PRIMER NIVEL,2,URBANO,2,SUSTITUCION DE OBRA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.28598,-92.553901
CSIMB003750,"CENTRO DE SALUD CON SERVICIOS AMPLIADOS DR. MANUEL VELASCO SUAREZ, TUMBALA, CHIAPAS","CENTRO DE SALUD CON SERVICIOS AMPLIADOS DR. MANUEL VELASCO SUAREZ, TUMBALA, CHIAPAS",YAJALON,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TUMBALA,TUMBALA,6,PALENQUE,DE CONSULTA EXTERNA,5,CALLE,2DA PONIENTE NORTE,SIN NÚMERO,,3,BARRIO,MAGISTERIAL,29921,,9611219061,PRIMER NIVEL,2,URBANO,2,SUSTITUCION DE OBRA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.2818925,-92.316772
CSIMB003762,"CENTRO DE SALUD CON SERVICIOS AMPLIADOS JITOTOL, CHIAPAS","CENTRO DE SALUD CON SERVICIOS AMPLIADOS JITOTOL, CHIAPAS",SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,JITOTOL,JITOTOL,5,PICHUCALCO,DE CONSULTA EXTERNA,3,AVENIDA,TERCERA NORTE PONIENTE,SIN NÚMERO,,3,BARRIO,EL ROSARIO,29760,,9671155263,PRIMER NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.070182,-92.863708
CSIMB003774,CENTRO DE SALUD CON SERVICIOS AMPLIADOS CACAHOATAN “DR MANUEL VELASCO SUAREZ”,CENTRO DE SALUD CON SERVICIOS AMPLIADOS CACAHOATAN “DR MANUEL VELASCO SUAREZ”,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CACAHOATAN,CACAHOATAN,7,TAPACHULA,DE CONSULTA EXTERNA,19,PROLONGACIÓN,7A. NORTE,SIN NÚMERO,,16,FRACCIONAMIENTO,LA GLORIA,30890,A UN COSTADO DE LAS CANCHAS DE FUTBOL DELA UNIDAD DEPORTIVA,9161006695,PRIMER NIVEL,2,URBANO,2,SUSTITUCION DE OBRA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.998848,-92.160528
CSIMB003786,CENTRO DE SALUD CON SERVICIOS AMPLIADOS CHICOMUSELO,CENTRO DE SALUD CON SERVICIOS AMPLIADOS CHICOMUSELO,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHICOMUSELO,CHICOMUSELO,3,COMITÁN,DE CONSULTA EXTERNA,5,CALLE,LOS ARBOLITOS,SIN NÚMERO,,3,BARRIO,SANTA CECILIA,30120,,9612990477,PRIMER NIVEL,2,URBANO,2,SUSTITUCION DE OBRA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.743885,-92.283476
CSIMB003791,"CENTRO DE SALUD CON SERVICIOS AMPLIADOS HUITIUPAN, CHIAPAS","CENTRO DE SALUD CON SERVICIOS AMPLIADOS HUITIUPAN, CHIAPAS",SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,HUITIUPAN,HUITIUPAN,5,PICHUCALCO,DE CONSULTA EXTERNA,24,CARRETERA,SALIDA A AMATAN,SIN NÚMERO,,3,BARRIO,LAS PALMAS,29710,,9646423804,PRIMER NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.174342,-92.680541
CSIMB003803,"CENTRO DE SALUD CON SERVICIOS AMPLIADOS OCOTEPEC ""DR MANUEL VELASCO SUAREZ""","CENTRO DE SALUD CON SERVICIOS AMPLIADOS OCOTEPEC ""DR MANUEL VELASCO SUAREZ""",PICHUCALCO,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,OCOTEPEC,OCOTEPEC,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,24,CARRETERA,OCOTEPEC,SIN NÚMERO,,7,COLONIA,SAN ANDRES CARRIZAL,29690,,9321160982,PRIMER NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.215259,-93.145047
CSIMB003815,SANTA MARIA,SANTA MARIA,PALENQUE,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SALTO DE AGUA,SANTA MARIA,6,PALENQUE,DE CONSULTA EXTERNA,24,CARRETERA,PALENQUE-OCOSINGO,SIN NÚMERO,,13,EJIDO,SANTA MARIA,29900,,9671120383,PRIMER NIVEL,1,RURAL,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.3518247,-92.07055
CSIMB003820,"CENTRO DE SALUD CON SERVICIOS AMPLIADOS CHAPULTENANGO, CHIAPAS","CENTRO DE SALUD CON SERVICIOS AMPLIADOS CHAPULTENANGO, CHIAPAS",PICHUCALCO,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAPULTENANGO,CHAPULTENANGO,5,PICHUCALCO,DE CONSULTA EXTERNA,5,CALLE,LA PISTA,SIN NÚMERO,,3,BARRIO,AEROPISTA,29690,,9611817891,PRIMER NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.342092,-93.128936
CSIMB003832,CENTRO DE SALUD CON SERVICIOS AMPLIADOS DR MANUEL VELASCO SUAREZ,CENTRO DE SALUD CON SERVICIOS AMPLIADOS DR MANUEL VELASCO SUAREZ,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,HUIXTAN,HUIXTAN,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,3,AVENIDA,4A PONIENTE NORTE,SIN NÚMERO,,25,PUEBLO,HUIXTAN,29470,,9612528626,PRIMER NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.711919,-92.456116
CSIMB003844,CENTRO DE SALUD CON SERVICIOS AMPLIADO JOAQUIN MIGUEZ GUTIERREZ,CENTRO DE SALUD CON SERVICIOS AMPLIADO JOAQUIN MIGUEZ GUTIERREZ,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,PIJIJIAPAN,JOAQUIN MIGUEL GUTIERREZ (MARGARITAS),8,TONALÁ,DE CONSULTA EXTERNA,3,AVENIDA,SEGUNDA SUR ORIENTE,SIN NÚMERO,,13,EJIDO,JOAQUIN MIGUEL GUTIÉRREZ (MARGARITAS),30550,,9931897352,PRIMER NIVEL,1,RURAL,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.546364,-93.090553
CSIMB003856,CENTRO DE SALUD CON SERVICIOS AMPLIADOS PANTELHO DR MANUEL VELASCO SUAREZ,CENTRO DE SALUD CON SERVICIOS AMPLIADOS PANTELHO DR MANUEL VELASCO SUAREZ,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,PANTELHO,PANTELHO,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,19,PROLONGACIÓN,PANTELHO - ENCANTO ,SIN NÚMERO,,25,PUEBLO,PANTELHO,29880,,9323298917,PRIMER NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.008665,-92.480261
CSIMB003861,CENTRO DE SALUD RURAL PAREDON,CENTRO DE SALUD RURAL PAREDON,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TONALA,PAREDON,8,TONALÁ,DE CONSULTA EXTERNA,5,CALLE,5 DE MAYO,SIN NÚMERO,,25,PUEBLO,PAREDON,30503,,9611847412,PRIMER NIVEL,2,URBANO,2,SUSTITUCION DE OBRA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.0508658,-93.8677875
CSIMB003873,CENTRO DE SALUD CRUZTÓN,CENTRO DE SALUD CRUZTÓN,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAMULA,CRUZTON,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,5,CALLE,DEL MONTE ,SIN NÚMERO,,3,BARRIO,CONGREGACION CRUZTÓN,29321,,9671197904,PRIMER NIVEL,1,RURAL,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.758944,-92.576088
